uid,page_title,page_author,page_time,page_content,viewHref
2045183,"[原创]
希望每个人都能阅读的大一生存指南",Jango,2017-1-14 22:12:24," 本帖最后由 Jango 于 2017-1-14 22:17 编辑 

写在前面：本文采用 Markdown 语法写作，不知道怎么发到观海，想阅读本文，但是格式让你不舒服的话，莫怪我哈，不计空格，共3167字。

> 对于大四的我来说，没有舞蹈的一天，是不完整的，因为我已经知道我是谁。

今天对许多大一的学弟学妹来说是非常有意义的一天，这是他们上大学之后的第一天假期，第一次离开家乡、离开父母，那么久、又那么远，第一个没有寒假作业的假期，马上就可以见到曾经那么熟悉的面庞。

六月份他们学会了离别，九月份他们学会了相遇，今天他们又学会了重聚。

昨天我们专业课程设计答辩结束，突然空闲下来的状态让我突然有点手足无措。又由于后天离校，于是中间尴尬地空闲了一天出来，做什么都不是，机智的我立马约了一个和我一样还没离校的学弟出来跳舞，这个学弟家在济南，张得很帅，性格温和，我很喜欢，但是个子不太符合山东大汉的标准，一米七左右，却是目前大一的学弟里面跳舞最好的一个了，他非常非常喜欢跳舞，比我还喜欢。练了一会，就和他坐在木地板上聊了起来。

我和他闲侃了 NIKE 是怎么运作的，屈臣氏作为中间商品牌的商业形态是怎么回事，出乎我意料的是他在高中毕业之后的暑假一个人去北京做了一份暑假工，每天挤地铁。当然这件事他和我说过，让我意外的是他竟然他竟然他竟然在「黄太吉」做的暑假兼职。黄太吉是一家具有互联网思维的餐饮品牌，在北京卖煎饼果子，其创始人赫畅也是互联网行业出身，这家公司可以说已经是许多商学院的经典案例了，尽管他最终没有做起来，如今还陷入大幅关停分店的危机。但我更坚信了，这是一个有自己想法的学弟，并且可以按照自己的想法去践行。

可是他依然迷茫。

我明白这种迷茫，我们又何尝不是这样呢。但是我没有在大一的时候遇见这样一个学长，愿意坐在木地板上安静地和我谈我的迷茫。我告诉他：大一的时候每个人都会迷茫，尽管有的只是一瞬间的状态，但谁也逃避不掉，不要怕。

他提出了一个具体的问题，我现在把这个答案整理了分享出来，以第二人称叙述。

- 问题1：我很迷茫，不知道未来自己能做什么。

我们不知道做什么，不是因为没有事情可以做，事实上我们有太多的事情可做了。我们感觉未来迷茫，往往是因为我们不知道自己现在应该做什么。举个例子，我们总是会说今天洗袜子吧，今天洗袜子吧，然后就这样一个周过去了，袜子没洗，发现没袜子穿了，然后我们立马洗了袜子。你会发现你洗袜子这个事件与洗袜子的计划没有任何关系。你之前一直在做计划，计划今天洗袜子吧，却是在最后没有袜子的时候立马乖乖地去洗了袜子。我们往往是先产生一个计划，然后花大量的时间想着自己如何优雅地在某个时刻去执行这个想法，却不去判断当下的时刻最好做什么事。我们一直做计划，却很少做判断。判断当下最适合做什么事，然后去做，管他的未来呢！

在此，我给大一的学弟学妹的第一条建议是：**对于计划，单纯地列出事件清单即可，不自以为是地为计划配置发生时间、地点、人物、情节，这些是没有必要的。剩下的时间，留给判断和执行。**

那么作为大一的你当下应该做什么呢？像朴槿惠这样的人，生下来就是大韩王朝的冰公主，后来就是韩国的总统，她没有选择，可是作为普通人的我们有。

我们的一生，是选择出来的一生。

选择去学生会 Social 还是还是去实验室，选择约女同学吃饭还是点外卖，选择跑足球场还是泡图馆，选择和女同学做伴侣还是与男同学做伴侣… 我们，每时每刻都在做着选择，最后才成了那个独一无二的我。选择自然没有对错，却有优劣。

所以我给学弟学妹的第二条建议是：**时刻警惕自己的每一个选择。**

不管这个选择有多渺小，有多微不足道，他们都将决定你的一生。大一进来，好像每个人都差不多，每个人都自己的个性，却没有完整的性格，鲜有自己的主见或价值输出，但是后来你学校的心理学老师和导员会告诉你，大学四年是你人格发展的黄金时期，你这一生要成为一个什么样性格的人将在大学四年成型。当你大学结束的时候，像我现在这样，回过头来细数四年前的那一个个稚嫩的面孔，你会发现他们都已经成为了他们自己，或内敛或热情、或闷骚或奔放、或优雅或屌丝，或平庸或优秀。总之，后来他们都有了自己的判断，自己的价值导向，自己稳定的性格，他们都在大学四年之后成为了自己。只是要记住，人与人没有好坏之分，却有优劣之别。

正面回答大一学弟不知道未来应该做什么的问题。我告诉你，是因为大一的你，什么都不是。一个什么都不是的人怎么会知道自己做什么呢？所以如果你迷茫，不必要去问学长你未来可以做什么，不要问你的学长都去了哪工作，将来会有什么样的选择，你会发现尽管自己知道了这些问题的答案，却并不能让你的迷惑减少半分，你依然过不好自己的四年。你没有发现问题的根源不是来自未来的方向未定，而是现在的步伐不稳。什么都不是的你，现在最好还是想想，自己想成为什么，然后在未来的四年里去谨慎地做每一个选择，去探索，去修正自己最初的想法，去成为你想成为的样子。然后在未来某一天，你会发现，你应该做什么，你能做什么，一切将了然，水到渠成，妙不可言。

- 问题2：不知道现在学高等数学、概率论、线性代数与几何有什么，你不知道自己的专业有什么用。

这个问题出现的原因和之前的如出一辙。你迷惑的不是学习这些东西有什么用，而是你根本不知道如何去学习。不知道明确的学习路径，这才是你真正迷惑的东西。大学四年，老师教什么，你就去学，去想怎么学得更好，甭管学这些东西有没有用，大学里面，如果说非要说成长，那你要做的就是规划自己的学习路径，建立自己的价值判断，塑造自己的性格，去成为什么，记住，你现在真的什么都不是，所以你才不知道做什么。就像前面提到的黄太吉创始人赫畅，在创业之前他就是开着跑车年薪百万的成功人士，他要离职创业，做外卖领域的屈臣氏（也就是黄太吉品牌，你可能还以为他只是卖煎饼的），只是一件顺其自然的事，是物质、人脉积累到一定程度之后的又一个人生选择，我向你保证，他没有在几年前便有用互联网思维来创建黄太吉这个品牌的计划，在那之前，他和我们一样，处于「什么都不是」的状态。

- 问题3:为什么是不限于大一的每个人都可以阅读的生存指南

大一，只是一个代名词，将即将踏入社会的大四与之相比，又何其相似。大一，是一个状态，我们都遇到过，也会偶尔出现，第一份工作、第一次跳槽… 大一的这个状态，穿插在我们的一生当中，你可千万别忘了自己是怎么一步一步走过来的，这个经验，未来还有用得着。

当然，迷茫对每个人来说都注定不是常态，而是一个暂态，激发态。因为一些东西，激发出来的状态。我们要做的是，面对它，找到问题的本质，干掉它，回归令自己满意的常态。毫无疑问，你也可以不用那么致力于解决某个问题，你可以选择做一个特别的自己，选择随波逐流，选择无为，不去试图把自己的生活控制在某个范围，任由岁月雕琢自己，成为时间的艺术品，无可厚非。

而有的东西，比如我现在的一席话，也许你听了在理。但请注意，这也是你的一种激发态，是我说的话激发的一个状态。至于你是什么样的人，从未因此有丝毫改变，因为那只取决于你曾经做过的选择啊，和你现在听到了什么、思考了什么没有关系。

如果你认同我的一席话，希望将这个激发态保留，那就想一想学习工数的时候，我知道你上课听得很认真，我相信你上课听懂了，我相信你下了课还是不会做题，但是你肯定记得，后来你是怎么学会做工数题目。那现在也是如此，这里只有一种方式，就是刻意练习。刻意练习，可以激发态形成肌肉记忆，让激发态可以成为常态或是可以随时调用的激发态。事实上，**刻意练习，就是学习的本质。**如果你还没有学会如何学习，没有形成你自己的价值判断方法和学习路径，我也给你最后一条建议：**在学习的时候，坚持刻意地练习，这既是一句话，也是三个动词，分别是，坚持、刻意、练习。**

以前对文中提到的学弟说过一句话，在他准备考试心烦意乱的时候，他说他印象深刻，借此也分享给大家：建立内心的秩序，对抗纷繁的外部价值。

本文首发「简书」，简书搜索「树小夕」或QQ公众号搜索「我的生活」，即可阅读到更多文章。

",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045183
2045186,"[招领/寻物]
丢失一块男款卡西欧手表",waitingkx,2017-1-15 08:31:04,"前天或者昨天丢失一块男款的卡西欧手表，不知道在哪块掉的，求助万能的观海，在校的同学有捡到的请联系18846041270，万分感谢！
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045186
2045187,谁的兔子,政府,2017-1-15 10:16:23,"11公寓南五楼厕所里有一只兔子，在那里好久了，今天去看，没吃的没喝的了，我i就打了瓶水给它，也不知道它要吃什么，看见人就以为是来给他送吃的的，好嗨惨，看起来好饿
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045187
2045188,"[其他]
求购 ipadair2 或者 ipad5",136965766,2017-1-15 11:28:39,求购 ipadair2 或者 ipad5，上次由于各种原因没收成，这次希望能收到！,http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045188
2045189,男澡堂水温低,17862700091,2017-1-15 12:44:22,今天中午12点去洗澡，刚开始水温低，以为是积蓄的凉水，没在意。结果1块钱流完了水温仍然低，水从身上流过之后就是一阵冷气，这个什么时候可以解决？还有之前洗澡时，如果天气良好，水温偏低，天气阴冷，水温就高，想知道这个水温是怎么给的？希望水温可以公布给同学们，这样同学们可以根据自己喜好来选时间洗澡。而不是来了之后发现水凉，简单冲冲就完事了。来自: Android客户端,http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045189
2045190,"[培训]
山东事业单位联考笔试公基专项班开课",威海联创世华,2017-1-15 12:50:02,"威海：1月21-22日2017山东事业单位联考笔试公基专项班开课
网址：http://www.lgwy.net/index.php?/I ... enews/id/47100.html 现在报课送教材
报名电话：0631-5695109 5670759
报名地点：山东大学（威海）文馨苑四楼威联书店/联创世华


",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045190
2045191,大家回家第一天都是怎么度过的,阿诗玛奶茶,2017-1-15 13:10:45," 本帖最后由 阿诗玛奶茶 于 2017-1-15 13:12 编辑 

来自窝在沙发里吃零食玩手机结果被母上完全嫌弃的楼主



",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045191
2045193,解决啦 谢谢,Resist_Wu,2017-1-15 14:38:17," 本帖最后由 Resist_Wu 于 2017-1-31 00:38 编辑 

谢谢大家~~
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045193
2045194,一些使用edu邮箱可以获得的好处,海景房我来了,2017-1-15 17:16:12,"最近学校开通了edu邮箱，还是希望大家把这个邮箱利用好的，使用edu邮箱可以获得不少软件上的优惠，尤其是计算机方面的。
不过还是要提醒一下大家，就像是GitHub中作者提到那样：
希望各位享受权利的同时不要忘记自己的义务，不要售卖、转手自己的学生优惠资格，不要作践自己作为学生的价值。


地址：https://github.com/ivmm/Student-resources


原文顺便贴一下，方便查看，不过有账号的记得去star一下啊


前言本文将介绍作为一枚新鲜的大学生，你应该如何获得自己的学生权利，也希望各位享受权利的同时不要忘记自己的义务，不要售卖、转手自己的学生优惠资格，使得其他同学无法受益。欢迎提交 issue 或者 PR 给我们你的实用资源！ | 本文更新于 2017 年 1 月 1 日 第五次注意点查看、利用、转载、引用本集锦请查看 License一切官方的助学资金等，请咨询学校领导、辅导员，请勿向陌生账户转账！校园借贷风险极高，请谨慎尝试对需要出示身份证、手持身份证的资源请保持谨慎保管好自己的学生证、身份证，不要随意丢弃
学生包已经许多年的发展，很多学生包已经不单单要求 edu 邮箱了，或者说 edu.cn 反而会降低申请成功率。 建议使用学生证、入学通知书等有学院官方标志和日期的工具来证明自己的身份。Github 学生包，高质量的开发工具集合，并提供 DIgitalocean 的 50美元代金券，免费域名一枚。Microsoft Imagine 学生包，免费使用微软的开发软件，包括 Windows Server 系统，以及 Azure 学生订阅。AWS 学生包，亚马逊云计算的学生包，可以获得至少 $40 的优惠和教育培训Autodesk 学生包，旗下 AutoCAD , 3DMAX , Maya 等软件，其（教育版）免费试用期可延长至三年。JetBrains 学生包，免费使用各类开发工具和集成工具。七牛青葱创业效率资源包，免费使用国内众多开发工具，包括七牛的 1000 元代金券
学生优惠Xmind，$1 超棒的思维导图，9.5~9.12 日 限时优惠。赛尔校园先锋，以绝对优惠的价格获得 Adobe 软件、Win、Office 正版授权Office in Education，微软家提供的免费 Office 365 教育优惠，中国大多数学校无缘申请。阿里云 云翼计划，9.87元一个月的 ECS 云服务器租用，未来会上线更多学生优惠腾讯 云+校园计划，1元一个月的云服务器租用，和免费的顶级域名服务苹果教育商店，以优惠的价格官网购入绝对原装的 i 系列设备和 Mac 设备，暑假活动送 Beats 耳机微软教育商店，9折购买微软旗下的各种硬件设备OnTheHub 教育商店，PD 和 VMware 的虚拟机优惠，以及更多软件优惠。SiteGroud 学生计划，WP 官方推荐的主机托管商提供 $1.99/月 高性能 CP 托管
实用干货CreativeMarket Free Goods，每周免费六款设计资源，电商、前端必备Axure， 原型设计工具，产品、运营必备，学生、教师免费。
推荐软件WPS Office 企业版，免费企业版，无广告的清爽 WPS，赶走 MS OfficeCloudConvert，转码神器，格式齐全的在线转码利器！
学习技能如何科学提问：《提问的智慧》搜索引擎： 为了你的身体健康、事业有成，请尽量减少使用百度的频率。PPT 制作：《放 PPT 之前，请你注意这一些！》作者博客：https://www.mf8.biz/


",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045194
2045195,"[寻求资源]
求助c语言的伤及报告电子版，需要打印",fiman,2017-1-15 17:30:33,本人目前需要打印一本C语言程序设计的上机实验报告，谁有上机报告的电子版和答案，麻烦发我一份，很急，求救！本人qq1311994715，邮箱也行，麻烦各位了，这是帮一位学长打印的，希望有的同学帮帮忙,http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045195
2045196,"[讨论]
笔记本Win7排除“考虑更换电池”错误",hit@me,2017-1-15 21:49:36,"这种错误有两种可能，一种是电池已快寿终正寝，另一种是没有及时连接电源导致的电池休眠，下次开机时电池驱动错位。


遇到这种错误我们先不要着急换电池，先确定一下是不是后一种错误，第二种错误可以简单就修好。我的华硕电池用了两年也是第二种，so电池真的挂掉的可能性，各位参考下。方法1、通用方法Here here http://news.mydrivers.com/1/260/260095.htm方法2、适用于电池比较难取的本本，或有迫切的装哔需要的汉子。思路是先卸载电池驱动，再把电池用于真正的自动关机，开机就OK了。缺点是，时间周期比较长。1、 把电源设置更改为使用到0%自动关机。右键托盘区电源按钮->电源选项->左侧边栏的创建电源计划->保持默认，下一步->创建->更改计划设置->更改高级电源设置->拉到最下面，电池->电池电量水平低->使用电池，改为0%；低水平电量电池操作，改为关机，警告无视之。


应用，确定，关窗口。2、 设备管理器中卸载电池驱动。右键计算机->管理->设备管理器->电池，卸载电池驱动Microsoft ACPI Compliant Control Method Battery。小心不要卸载错了， 错了要到官网重下。


3、拔掉电源适配器（交流电），使用电池到自动关机。（这个过程很漫长，建议多开几个窗口看片，ps之类的耗电大户）4、插上电源适配器，启动电脑，就OK了。 小白，纯属参考自以下两位：http://blog.sina.com.cn/s/blog_5436627f01018pbx.htmlhttp://news.mydrivers.com/1/260/260095.htm 
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045196
2045197,"[原创]
梦醒曾有歌来过",紫落樱花雪,2017-1-15 22:43:20,"嘿，这个题目是不是超矫情，有种小说开篇，吮一口茶，踱个步，要徐徐道来故事的感觉。其实还是碎碎念，是一种等自己写完之后再回头看，连自己都看不大懂的碎碎念。题目应该是偶然一天脑海里面蹦出来的几个短短的词，无意识拼凑在一起的成品吧。放假了不久，除去睡觉，空虚发呆占据了大部分时间，面对着背回来的一小山堆的东西也没有了当初的雄心壮志。开始反反复复做一些奇怪的梦，梦里自己和另一个自己重逢，抬起手还可以相互触碰得到。然后经历一些她的故事，她的人生，像极了黄金档的肥皂剧，说给闺蜜听的时候她还一脸我就知道你天天追剧自我幻想达到MAX的人绝对会对大脑刺激过多出现一些神经兮兮的现象。就忽然想起初中时班级元旦演出听两个女生唱by2的新歌的MV。不是故意。还能想起旋律，想起每一句的歌词，MV里面女主忧郁的眼神，和忧郁的一场雨。你看，平常的考试自己死脑经的背个半死但上考场基本忘光光，关于一些细细碎碎的记忆却特别清晰，多么神奇的事情。忽然MV里面的镜子就碎了。梦也随之幻灭了。众人哂笑啊不过是大梦一场。再继续每一天浑浑噩噩的生活，然后再在色彩斑斓的梦里重复一些故事，经历，遇见不同的人，仿佛黑夜变成了白昼，而白昼才是一些虚影。嗨，嗨，在心底里告诉自己，快把那些天马行空的故事收一收。说的好像自己有多么多么丰富的过去一样。一个人的时候总是会突然袭来一阵阵的孤独。说不出来，一种很神奇的感觉。其实别人看来的矫情，自己也是可以深有体会的吧。就像此时此刻的自己，靠大脑和心底里浮现出来的字眼不慌不忙敲打着看跳动出来的篇章。每次面对着文档，零零星星的文字，或许还有心底深处一些复杂的情感，只是用着这个调调用着这个一成不变仿佛看淡一切的语气，就显得那么生硬稚嫩而又故作老气横秋的苍凉。都是缺爱和信任的体现吧，小心翼翼的把自己裹紧，把尖锐的刺和坚硬厚重的壳暴露在外，看上去像是同谁都要好，却不让人走近哪怕更近一点点的距离，好像这样就可以保全一个最完整最天真的自己一样。其实打心底里还是个傻乎乎什么都还不太懂的菇凉，得个空闲时候蹭在麻麻旁边，感受肚子传到脸颊的暖意，幻想着自己在里面生活的场景，想回到过去，吃一毛钱一根的辣条，色素多到不行的五颜六色的冰球球，每逢周一升旗就火急火燎的跑进小店买红领巾。
啊哈，大抵是因为自己马上奔二，又在前不久整理东西回忆起小时候的点点滴滴。面对一点点的长大，有些慌张，又有些措手不及，然后就磕磕绊绊，亦或是止步不前。然后就开始变得神经兮兮，听到一首十二居然会动容，单曲循环好久好久。“你是我不愿醒来的梦，你是我不能拥抱的短暂理想”，共鸣和感触总是可以那么深。然后让人情不自禁爱上这一首曲子。这样写着写着，忽然又觉得，其实啊，你是眼前，也是远方。文字真的是一种带有魔力的东西。发人深思。梦醒了那就大步走，不再回头。总得向前看。",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045197
